Company,Fuel_Type,CC,HP,Speed,Acceleration,Price,Torque,Seats,Price_Log,Torque_Log,CC_Scaled,HP_Scaled,Speed_Scaled,Acceleration_Scaled
AUDI,Electric,95.0,402.0,200.0,5.5,75000.0,664.0,5.0,11.225256725762893,6.499787040655854,-1.422711598837316,0.42468535368564525,-0.3103913106779271,-0.6274771516063935
AUDI,Electric,95.0,402.0,200.0,5.5,78000.0,664.0,5.0,11.264476926102367,6.499787040655854,-1.422711598837316,0.42468535368564525,-0.3103913106779271,-0.6274771516063935
AUDI,Petrol,1984.0,248.0,250.0,5.3,49000.0,400.0,2.0,10.799595985047786,5.993961427306569,-0.4298378589846102,-0.26708916622219714,0.6328166540087526,-0.6880321110318445
BMW,Hybrid,11.6,369.0,250.0,4.4,165000.0,570.0,2.0,12.013706813470414,6.3473892096560105,-1.4665473160970914,0.2764479565625362,0.6328166540087526,-0.9605294284463736
BMW,Petrol,1998.0,255.0,250.0,5.6,45000.0,400.0,5.0,10.714439990727769,5.993961427306569,-0.4224793452959189,-0.23564486986274974,0.6328166540087526,-0.5971996718936682
BMW,Petrol,2998.0,382.0,250.0,4.1,57000.0,500.0,5.0,10.950824090522445,6.2166061010848646,0.10312877532488886,0.334844506944367,0.6328166540087526,-1.0513618675845502
BMW,Petrol,1998.0,255.0,250.0,5.8,48000.0,400.0,4.0,10.778977123006351,5.993961427306569,-0.4224793452959189,-0.23564486986274974,0.6328166540087526,-0.5366447124682171
BMW,Petrol,2993.0,503.0,290.0,3.8,81000.0,650.0,4.0,11.302216779257382,6.478509642208569,0.10050073472178482,0.8783816297291004,1.3873830257580964,-1.1421943067227267
BMW,Petrol,1998.0,248.0,250.0,5.9,57000.0,400.0,5.0,10.950824090522445,5.993961427306569,-0.4224793452959189,-0.26708916622219714,0.6328166540087526,-0.5063672327554916
BMW,Petrol,4395.0,523.0,250.0,3.6,78000.0,650.0,5.0,11.264476926102367,6.478509642208569,0.8374033198321573,0.9682224764703786,0.6328166540087526,-1.2027492661481776
BMW,Petrol,1499.0,136.0,213.0,8.5,32000.0,220.0,5.0,10.373522431293592,5.3981627015177525,-0.684757797485702,-0.7701979079733552,-0.06515723985939033,0.2808472397753707
BMW,Petrol,1998.0,261.0,250.0,6.1,42000.0,400.0,5.0,10.645448706505872,5.993961427306569,-0.4224793452959189,-0.20869261584036627,0.6328166540087526,-0.44581227333004075
BMW,Petrol,1998.0,302.0,250.0,4.8,30000.0,450.0,5.0,10.308985993422082,6.111467339502679,-0.4224793452959189,-0.02451888002074589,0.6328166540087526,-0.8394195095954718
BMW,Diesel,1496.0,116.0,200.0,10.3,30000.0,280.0,5.0,10.308985993422082,5.638354669333745,-0.6863346218475644,-0.8600387547146334,-0.3103913106779271,0.8258418746044295
BMW,Diesel,1995.0,190.0,230.0,6.9,38000.0,400.0,5.0,10.545367754151743,5.993961427306569,-0.4240561696577813,-0.527627621771904,0.2555334681340808,-0.20359243562823678
BMW,Petrol,1499.0,109.0,200.0,10.9,28000.0,200.0,5.0,10.239995502805316,5.303304908059076,-0.684757797485702,-0.8914830510740809,-0.3103913106779271,1.0075067528807822
BMW,Diesel,1995.0,150.0,216.0,8.4,34000.0,380.0,5.0,10.434145214930487,5.942799375126701,-0.4240561696577813,-0.7073093152544605,-0.00856476197818955,0.2505697600626453
BMW,Petrol,1998.0,178.0,230.0,7.1,37000.0,300.0,5.0,10.518700218288165,5.707110264748875,-0.4224793452959189,-0.5815321298166709,0.2555334681340808,-0.14303747620278603
BMW,Petrol,1998.0,224.0,240.0,6.1,42000.0,400.0,5.0,10.645448706505872,5.993961427306569,-0.4224793452959189,-0.374898182311731,0.4441750610714167,-0.44581227333004075
BMW,Diesel,1496.0,95.0,185.0,12.2,27000.0,270.0,5.0,10.203629181337648,5.602118820879701,-0.6863346218475644,-0.9543716437929756,-0.593353700083931,1.401113989146213
BMW,Petrol,1598.0,102.0,195.0,11.2,26000.0,200.0,5.0,10.165890277802454,5.303304908059076,-0.632722593544242,-0.9229273474335282,-0.404712107146595,1.0983391920189582
BMW,Diesel,1995.0,224.0,240.0,6.3,44000.0,400.0,5.0,10.691967639914864,5.993961427306569,-0.4240561696577813,-0.374898182311731,0.4441750610714167,-0.3852573139045898
BMW,Petrol,1499.0,136.0,211.0,8.9,34000.0,250.0,5.0,10.434145214930487,5.5254529391317835,-0.684757797485702,-0.7701979079733552,-0.10288555844685753,0.4019571586262727
BMW,Diesel,1496.0,116.0,200.0,10.9,30000.0,270.0,5.0,10.308985993422082,5.602118820879701,-0.6863346218475644,-0.8600387547146334,-0.3103913106779271,1.0075067528807822
BMW,Petrol,1499.0,136.0,213.0,8.5,35000.0,250.0,5.0,10.463131911491967,5.5254529391317835,-0.684757797485702,-0.7701979079733552,-0.06515723985939033,0.2808472397753707
BMW,Petrol,1499.0,136.0,213.0,8.5,37000.0,250.0,5.0,10.518700218288165,5.5254529391317835,-0.684757797485702,-0.7701979079733552,-0.06515723985939033,0.2808472397753707
BMW,Petrol,1998.0,178.0,230.0,7.1,39000.0,300.0,5.0,10.571342565808699,5.707110264748875,-0.4224793452959189,-0.5815321298166709,0.2555334681340808,-0.14303747620278603
BMW,Petrol,1598.0,109.0,195.0,10.9,29000.0,200.0,5.0,10.275085591132715,5.303304908059076,-0.632722593544242,-0.8914830510740809,-0.404712107146595,1.0075067528807822
BMW,Diesel,1496.0,116.0,200.0,10.5,31000.0,270.0,5.0,10.34177474101152,5.602118820879701,-0.6863346218475644,-0.8600387547146334,-0.3103913106779271,0.8863968340298801
BMW,Diesel,1995.0,163.0,225.0,7.7,39000.0,400.0,5.0,10.571342565808699,5.993961427306569,-0.4240561696577813,-0.6489127648726296,0.1612126716654128,0.03862740207356696
BMW,Petrol,1499.0,136.0,213.0,8.5,36000.0,250.0,5.0,10.491301994830229,5.5254529391317835,-0.684757797485702,-0.7701979079733552,-0.06515723985939033,0.2808472397753707
BMW,Diesel,1995.0,150.0,216.0,8.4,36000.0,380.0,5.0,10.491301994830229,5.942799375126701,-0.4240561696577813,-0.7073093152544605,-0.00856476197818955,0.2505697600626453
BMW,Petrol,1998.0,178.0,230.0,7.2,40000.0,300.0,5.0,10.596659732783579,5.707110264748875,-0.4224793452959189,-0.5815321298166709,0.2555334681340808,-0.11275999649006041
BMW,Diesel,1496.0,95.0,185.0,12.2,28000.0,270.0,5.0,10.239995502805316,5.602118820879701,-0.6863346218475644,-0.9543716437929756,-0.593353700083931,1.401113989146213
BMW,Petrol,1499.0,136.0,213.0,8.5,35000.0,250.0,5.0,10.463131911491967,5.5254529391317835,-0.684757797485702,-0.7701979079733552,-0.06515723985939033,0.2808472397753707
VOLVO,Petrol/Diesel,1969.0,247.0,200.0,6.5,60000.0,400.0,7.0,11.002116507732017,5.993961427306569,-0.4377219807939223,-0.27158120855926104,-0.3103913106779271,-0.32470235447913876
VOLVO,Petrol/Diesel,1969.0,247.0,220.0,6.4,55000.0,400.0,5.0,10.915106645867503,5.993961427306569,-0.4377219807939223,-0.27158120855926104,0.06689187519674483,-0.35497983419186413
VOLVO,Petrol/Diesel,1969.0,295.0,250.0,5.9,60000.0,400.0,5.0,11.002116507732017,5.993961427306569,-0.4377219807939223,-0.055963176380193276,0.6328166540087526,-0.5063672327554916
KIA,Petrol,2480.0,187.0,200.0,8.0,27000.0,250.0,5.0,10.203629181337648,5.5254529391317835,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.12945984121174334
KIA,Petrol,2480.0,187.0,200.0,8.0,30000.0,250.0,5.0,10.308985993422082,5.5254529391317835,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.12945984121174334
KIA,Petrol,2480.0,187.0,200.0,8.0,32000.0,350.0,5.0,10.373522431293592,5.860786223465865,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.12945984121174334
KIA,Petrol,1998.0,240.0,210.0,6.7,36000.0,400.0,5.0,10.491301994830229,5.993961427306569,-0.4224793452959189,-0.3030255049187084,-0.12174971774059111,-0.2641473950536878
KIA,Petrol,2480.0,187.0,200.0,8.0,33000.0,350.0,5.0,10.404293143019792,5.860786223465865,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.12945984121174334
HONDA,Petrol,1996.0,315.0,272.0,5.7,44000.0,400.0,5.0,10.691967639914864,5.993961427306569,-0.4235305615371605,0.03387767036108496,1.0478281584708917,-0.5669221921809425
KIA,Plug-in Hybrid,2049.32,261.0,180.0,8.0,41000.0,350.0,5.0,10.62135173563291,5.860786223465865,-0.39550513654565894,-0.20869261584036627,-0.6876744965525989,0.12945984121174334
KIA,Petrol,2480.0,187.0,200.0,8.0,26000.0,250.0,5.0,10.165890277802454,5.5254529391317835,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.12945984121174334
KIA,Petrol,1998.0,240.0,210.0,6.7,38000.0,400.0,5.0,10.545367754151743,5.993961427306569,-0.4224793452959189,-0.3030255049187084,-0.12174971774059111,-0.2641473950536878
KIA,Petrol/AWD,2480.0,187.0,200.0,8.3,29000.0,250.0,5.0,10.275085591132715,5.5254529391317835,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.22029228034991996
KIA,Petrol,2480.0,187.0,200.0,8.0,32500.0,350.0,5.0,10.389026137075234,5.860786223465865,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.12945984121174334
KIA,Petrol,2480.0,187.0,200.0,8.2,28000.0,250.0,5.0,10.239995502805316,5.5254529391317835,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.19001480063719406
HONDA,Petrol,1498.0,192.0,201.0,7.1,29400.0,370.0,5.0,10.288783966353765,5.916202062607435,-0.6852834056063227,-0.5186435370977762,-0.29152715138419344,-0.14303747620278603
KIA,Hybrid,1840.2,227.0,180.0,8.0,37000.0,350.0,5.0,10.518700218288165,5.860786223465865,-0.5054203067298824,-0.3614220553005393,-0.6876744965525989,0.12945984121174334
KIA,Plug-in Hybrid,1996.6,261.0,180.0,7.9,42000.0,350.0,5.0,10.645448706505872,5.860786223465865,-0.4232151966647881,-0.20869261584036627,-0.6876744965525989,0.09918236149901796
KIA,Petrol,2480.0,187.0,200.0,8.1,36000.0,400.0,5.0,10.491301994830229,5.993961427306569,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.15973732092446868
KIA,Petrol,2480.0,187.0,200.0,8.1,38000.0,400.0,5.0,10.545367754151743,5.993961427306569,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.15973732092446868
KIA,Petrol/AWD,1998.0,240.0,210.0,6.5,40000.0,400.0,5.0,10.596659732783579,5.993961427306569,-0.4224793452959189,-0.3030255049187084,-0.12174971774059111,-0.32470235447913876
KIA,Petrol,2480.0,187.0,200.0,8.5,26500.0,250.0,5.0,10.184937747111391,5.5254529391317835,-0.16913623115668955,-0.5411037487830958,-0.3103913106779271,0.2808472397753707
HONDA,Petrol/Hybrid,1498.0,190.0,186.0,8.2,30000.0,400.0,5.0,10.308985993422082,5.993961427306569,-0.6852834056063227,-0.527627621771904,-0.5744895407901974,0.19001480063719406
HONDA,Petrol,3471.0,285.0,209.0,6.3,40000.0,360.0,8.0,10.596659732783579,5.8888779583328805,0.35174141637853096,-0.10088359975083239,-0.1406138770343247,-0.3852573139045898
HONDA,Petrol,1498.0,180.0,220.0,6.8,26350.0,300.0,5.0,10.179261503913537,5.707110264748875,-0.6852834056063227,-0.5725480451425431,0.06689187519674483,-0.2338699153409624
TOYOTA,Petrol/Hybrid,3500.0,301.0,220.0,6.0,27000.0,250.0,5.0,10.203629181337648,5.5254529391317835,0.3669840518765344,-0.029010922357809804,0.06689187519674483,-0.47608975304276613
TOYOTA,Petrol/Hybrid,1798.0,139.0,180.0,9.4,22500.0,200.0,5.0,10.021315031649332,5.303304908059076,-0.5276009694200805,-0.7567217809621635,-0.6876744965525989,0.5533445571899
TOYOTA,Hybrid,1798.0,121.0,180.0,10.5,26700.0,142.0,5.0,10.192456296870509,4.962844630259907,-0.5276009694200805,-0.8375785430293139,-0.6876744965525989,0.8863968340298801
TOYOTA,Petrol/Hybrid,2494.0,203.0,200.0,8.1,27100.0,400.0,5.0,10.207325906555994,5.993961427306569,-0.16177771746799824,-0.46923107139007314,-0.3103913106779271,0.15973732092446868
TOYOTA,Petrol/Hybrid,3456.0,295.0,220.0,7.2,38400.0,370.0,7.0,10.555838779903407,5.916202062607435,0.3438572945692188,-0.055963176380193276,0.06689187519674483,-0.11275999649006041
TOYOTA,Petrol,3956.0,270.0,200.0,7.5,37400.0,400.0,5.0,10.529452721013085,5.993961427306569,0.6066613548796227,-0.16826423480679106,-0.3103913106779271,-0.02192755735188404
TOYOTA,Petrol,2694.0,159.0,180.0,9.5,26400.0,400.0,5.0,10.181157167204903,5.993961427306569,-0.0566560933438367,-0.6668809342208852,-0.6876744965525989,0.5836220369026255
TOYOTA,Petrol,5663.0,381.0,220.0,6.7,39900.0,650.0,5.0,10.594156665220533,6.478509642208569,1.5038744167793416,0.3303524646073031,0.06689187519674483,-0.2641473950536878
TOYOTA,Petrol,3456.0,301.0,220.0,6.9,41400.0,400.0,5.0,10.63106031411106,5.993961427306569,0.3438572945692188,-0.029010922357809804,0.06689187519674483,-0.20359243562823678
TOYOTA,Hydrogen,1798.0,151.0,180.0,9.2,52400.0,335.0,5.0,10.866680954096502,5.817111159963204,-0.5276009694200805,-0.7028172729173966,-0.6876744965525989,0.4927895977644488
TOYOTA,Petrol/Hybrid,2494.0,245.0,190.0,8.0,44150.0,360.0,7.0,10.695370855832223,5.8888779583328805,-0.16177771746799824,-0.28056529323338886,-0.499032903615263,0.12945984121174334
TOYOTA,Hybrid,2494.0,219.0,200.0,7.5,33400.0,400.0,5.0,10.416341118636355,5.993961427306569,-0.16177771746799824,-0.39735839399705053,-0.3103913106779271,-0.02192755735188404
TOYOTA,Hybrid,3456.0,240.0,220.0,8.2,40400.0,350.0,7.0,10.606609816118151,5.860786223465865,0.3438572945692188,-0.3030255049187084,0.06689187519674483,0.19001480063719406
TOYOTA,Petrol/Diesel,3956.0,282.0,200.0,7.2,49400.0,450.0,7.0,10.807725945886109,6.111467339502679,0.6066613548796227,-0.11435972676202412,-0.3103913106779271,-0.11275999649006041
TOYOTA,Hybrid,3456.0,344.0,220.0,6.2,43400.0,650.0,5.0,10.6782377612977,6.478509642208569,0.3438572945692188,0.16414689813593838,0.06689187519674483,-0.41553479361731516
TOYOTA,Petrol,1496.0,106.0,180.0,11.2,18400.0,150.0,5.0,9.820160289946374,5.017279836814924,-0.6863346218475644,-0.9049591780852726,-0.6876744965525989,1.0983391920189582
TOYOTA,Petrol/Hybrid,1986.0,144.0,200.0,10.2,24400.0,250.0,5.0,10.102379394048045,5.5254529391317835,-0.4287866427433686,-0.7342615692768439,-0.3103913106779271,0.7955643948917035
TOYOTA,Electric,2714.8,218.0,200.0,7.5,43400.0,330.0,5.0,10.6782377612977,5.802118375377063,-0.0457234444349238,-0.4018504363341145,-0.3103913106779271,-0.02192755735188404
TOYOTA,Hybrid,2494.0,236.0,200.0,7.6,38400.0,400.0,5.0,10.555838779903407,5.993961427306569,-0.16177771746799824,-0.32099367426696407,-0.3103913106779271,0.008349922360841325
TOYOTA,Petrol,1986.0,168.0,200.0,6.9,29000.0,400.0,2.0,10.275085591132715,5.993961427306569,-0.4287866427433686,-0.6264525531873101,-0.3103913106779271,-0.20359243562823678
TOYOTA,Petrol,1986.0,140.0,200.0,8.5,25000.0,250.0,5.0,10.12667110305036,5.5254529391317835,-0.4287866427433686,-0.7522297386250996,-0.3103913106779271,0.2808472397753707
HONDA,Petrol/Hybrid,1497.0,119.0,180.0,10.2,15400.0,145.0,5.0,9.642187721358466,4.983606621708336,-0.6858090137269436,-0.8465626277034417,-0.6876744965525989,0.7955643948917035
HONDA,Petrol,1996.0,158.0,200.0,8.5,20400.0,400.0,5.0,9.923339198238729,5.993961427306569,-0.4235305615371605,-0.6713729765579491,-0.3103913106779271,0.2808472397753707
HYUNDAI,Petrol,1197.0,87.0,160.0,12.2,12400.0,120.0,5.0,9.425532393502772,4.795790545596741,-0.8434914499131859,-0.9903079824894869,-1.0649576824272708,1.401113989146213
HYUNDAI,Petrol/Hybrid,1396.0,99.0,180.0,10.5,15400.0,250.0,5.0,9.642187721358466,5.5254529391317835,-0.7388954339096452,-0.9364034744447199,-0.6876744965525989,0.8863968340298801
HYUNDAI,Petrol/Hybrid,1999.0,147.0,200.0,9.5,18400.0,250.0,5.0,9.820160289946374,5.5254529391317835,-0.4219537371752981,-0.7207854422656522,-0.3103913106779271,0.5836220369026255
MAHINDRA,Diesel,2179.0,155.0,180.0,10.5,18400.0,400.0,7.0,9.820160289946374,5.993961427306569,-0.3273442754635527,-0.6848491035691409,-0.6876744965525989,0.8863968340298801
MAHINDRA,Diesel,2179.0,140.0,160.0,11.2,16400.0,280.0,7.0,9.70509758756311,5.638354669333745,-0.3273442754635527,-0.7522297386250996,-1.0649576824272708,1.0983391920189582
MAHINDRA,Petrol/Diesel,1997.0,150.0,180.0,10.5,20400.0,320.0,4.0,9.923339198238729,5.771441123130016,-0.4230049534165397,-0.7073093152544605,-0.6876744965525989,0.8863968340298801
MARUTI SUZUKI,Petrol,1197.0,83.0,160.0,12.2,10400.0,113.0,5.0,9.249657234353133,4.736198448394496,-0.8434914499131859,-1.0082761518377426,-1.0649576824272708,1.401113989146213
MARUTI SUZUKI,Petrol/Diesel,1197.0,83.0,160.0,12.2,11400.0,113.0,5.0,9.34145634983372,4.736198448394496,-0.8434914499131859,-1.0082761518377426,-1.0649576824272708,1.401113989146213
MARUTI SUZUKI,Petrol,1462.0,103.0,180.0,11.5,14400.0,200.0,5.0,9.575052927597383,5.303304908059076,-0.7042052979486718,-0.9184353050964643,-0.6876744965525989,1.189171631157135
TOYOTA,Plug-in Hybrid,1998.0,220.0,180.0,6.7,31100.0,220.0,5.0,10.344995251991222,5.3981627015177525,-0.4224793452959189,-0.3928663516599866,-0.6876744965525989,-0.2641473950536878
TOYOTA,Petrol,1618.0,300.0,230.0,8.74,36995.0,370.0,5.0,10.51856507767415,5.916202062607435,-0.6222104311318258,-0.03350296469487372,0.2555334681340808,0.3535131910859119
TOYOTA,Petrol/Diesel,3346.0,305.0,210.0,6.8,58500.0,650.0,7.0,10.97679912709094,6.478509642208569,0.28604040130092995,-0.011042753009554158,-0.12174971774059111,-0.2338699153409624
TOYOTA,Hybrid,3445.0,437.0,180.0,6.2,56000.0,750.0,5.0,10.933124826700707,6.621405651764134,0.33807560524238994,0.5819068354828821,-0.6876744965525989,-0.41553479361731516
TOYOTA,Petrol,1987.0,169.0,190.0,8.2,25390.0,250.0,5.0,10.142150059508008,5.5254529391317835,-0.4282610346227478,-0.6219605108502462,-0.499032903615263,0.19001480063719406
TOYOTA,Hydrogen,1.24,152.0,180.0,9.0,49500.0,335.0,5.0,10.809748150372926,5.817111159963204,-1.4719926162267232,-0.6983252305803327,-0.6876744965525989,0.43223463833899806
TOYOTA,Petrol/Diesel,2755.0,224.0,170.0,10.0,50000.0,500.0,5.0,10.819798284210286,6.2166061010848646,-0.024593997985967425,-0.374898182311731,-0.8763160894899349,0.7350094354662527
TOYOTA,Petrol,2350.0,296.0,180.0,8.5,60000.0,400.0,7.0,11.002116507732017,5.993961427306569,-0.23746528683739457,-0.05147113404312936,-0.6876744965525989,0.2808472397753707
TOYOTA,Diesel/Petrol,2755.0,204.0,175.0,10.5,55000.0,500.0,7.0,10.915106645867503,6.2166061010848646,-0.024593997985967425,-0.46473902905300923,-0.7819952930212669,0.8863968340298801
TOYOTA,Hybrid,1987.0,184.0,165.0,9.5,40000.0,250.0,7.0,10.596659732783579,5.5254529391317835,-0.4282610346227478,-0.5545798757942875,-0.9706368859586029,0.5836220369026255
TOYOTA,Diesel,4009.0,134.0,120.0,5.460000000000001,70000.0,500.0,20.0,11.156264806643742,6.2166061010848646,0.6345185852725255,-0.779181992647483,-1.8195240541766147,-0.6395881434914834
TOYOTA,Petrol,1490.0,114.0,170.0,11.0,25000.0,130.0,5.0,10.12667110305036,4.875197323201151,-0.6894882705712893,-0.8690228393887612,-0.8763160894899349,1.0377842325935076
TOYOTA,Petrol,998.0,71.0,160.0,14.8,18000.0,93.0,4.0,9.798182590890704,4.543294782270004,-0.9480874659167267,-1.0621806598825094,-1.0649576824272708,2.188328461677076
TOYOTA,Diesel,2755.0,204.0,175.0,10.0,50000.0,500.0,5.0,10.819798284210286,6.2166061010848646,-0.024593997985967425,-0.46473902905300923,-0.7819952930212669,0.7350094354662527
TOYOTA,Electric,75.0,136.0,130.0,13.5,55000.0,280.0,7.0,10.915106645867503,5.638354669333745,-1.4332237612497323,-0.7701979079733552,-1.6308824612392787,1.7947212254116445
TOYOTA,Petrol,3456.0,406.0,200.0,6.0,170000.0,500.0,5.0,12.04355959836804,6.2166061010848646,0.3438572945692188,0.44265352303390093,-0.3103913106779271,-0.47608975304276613
TOYOTA,Hybrid,1798.0,134.0,180.0,10.0,24000.0,300.0,5.0,10.085850775128717,5.707110264748875,-0.5276009694200805,-0.779181992647483,-0.6876744965525989,0.7350094354662527
TOYOTA,Electric,65.0,241.0,160.0,7.5,35000.0,340.0,5.0,10.463131911491967,5.831882477283517,-1.4384798424559402,-0.2985334625816445,-1.0649576824272708,-0.02192755735188404
TOYOTA,Petrol,1618.0,268.0,230.0,5.5,45000.0,390.0,4.0,10.714439990727769,5.968707559985366,-0.6222104311318258,-0.17724831948091888,0.2555334681340808,-0.6274771516063935
HYUNDAI,Petrol/Hybrid,1600.0,253.0,180.0,9.3,50000.0,420.0,7.0,10.819798284210286,6.042632833682381,-0.6316713773030004,-0.24462895453687755,-0.6876744965525989,0.5230670774771747
HYUNDAI,Electric,72.6,225.0,185.0,7.4,41000.0,350.0,5.0,10.62135173563291,5.860786223465865,-1.4344852207392222,-0.3704061399746671,-0.593353700083931,-0.052205037064609404
HYUNDAI,Petrol,2500.0,281.0,215.0,6.5,40799.0,400.0,5.0,10.616437360392252,5.993961427306569,-0.1586240687442734,-0.11885176909908804,-0.027428921271923146,-0.32470235447913876
HYUNDAI,Petrol/EV,1591.0,147.0,185.0,9.540000000000001,20500.0,400.0,5.0,9.928228944424575,5.993961427306569,-0.6364018503885877,-0.7207854422656522,-0.593353700083931,0.595733028787716
HYUNDAI,Petrol/Hybrid,2000.0,147.0,210.0,8.3,19950.0,250.0,5.0,9.901034546375062,5.5254529391317835,-0.4214281290546773,-0.7207854422656522,-0.12174971774059111,0.22029228034991996
Nissan,Diesel,1929.6,2488.0,140.0,14.0,28000.0,356.0,15.0,10.239995502805316,5.877735781779639,-0.4584309407463822,9.795085668800965,-1.4422408683019428,1.9461086239752718
HYUNDAI,Electric,3284.2,320.0,185.0,5.2,41450.0,350.0,5.0,10.63226728572478,5.860786223465865,0.25355781944656397,0.05633788204640452,-0.593353700083931,-0.7183095907445699
HYUNDAI,Petrol/Hybrid,2500.0,187.0,180.0,6.1,30500.0,400.0,5.0,10.32551474894327,5.993961427306569,-0.1586240687442734,-0.5411037487830958,-0.6876744965525989,-0.44581227333004075
HYUNDAI,Petrol,3800.0,291.0,240.0,6.3,52000.0,355.0,7.0,10.859018228147887,5.87493073085203,0.5246664880627767,-0.07393134572844892,0.4441750610714167,-0.3852573139045898
